time,open,high,low,close,Volume
1606870800,0.71,0.72,0.71,0.72,89900
1606957200,0.715,0.72,0.715,0.72,123500
1607043600,0.72,0.72,0.715,0.72,336500
1607302800,0.72,0.72,0.71,0.71,337500
1607389200,0.71,0.715,0.71,0.715,187300
1607475600,0.715,0.72,0.71,0.715,244300
1607562000,0.72,0.725,0.71,0.72,675300
1607648400,0.715,0.715,0.705,0.715,411000
1607907600,0.71,0.71,0.705,0.705,420900
1607994000,0.705,0.705,0.7,0.705,347200
1608080400,0.71,0.71,0.705,0.705,517000
1608166800,0.725,0.725,0.71,0.715,1117900
1608253200,0.72,0.725,0.715,0.725,414000
1608512400,0.72,0.72,0.71,0.715,170900
1608598800,0.715,0.725,0.715,0.715,272500
1608685200,0.715,0.72,0.715,0.715,46300
1608771600,0.72,0.72,0.71,0.71,460000
1609117200,0.715,0.715,0.705,0.71,412600
1609203600,0.71,0.715,0.705,0.715,330800
1609290000,0.715,0.715,0.71,0.71,127300
1609376400,0.71,0.715,0.705,0.715,383400
1609722000,0.715,0.715,0.705,0.705,378800
1609808400,0.71,0.71,0.705,0.705,614200
1609894800,0.71,0.715,0.705,0.715,1055700
1609981200,0.715,0.715,0.71,0.71,214400
1610067600,0.715,0.715,0.71,0.715,363500
1610326800,0.71,0.72,0.71,0.715,337300
1610413200,0.71,0.72,0.71,0.72,349400
1610499600,0.72,0.72,0.715,0.72,480400
1610586000,0.72,0.725,0.715,0.725,275800
1610672400,0.725,0.73,0.725,0.725,266600
1610931600,0.735,0.745,0.73,0.745,464800
1611018000,0.74,0.745,0.735,0.735,282400
1611104400,0.74,0.74,0.735,0.735,202700
1611190800,0.74,0.74,0.73,0.73,406700
1611277200,0.73,0.735,0.725,0.725,150100
1611536400,0.73,0.735,0.72,0.725,350800
1611622800,0.725,0.73,0.72,0.72,464800
1611709200,0.72,0.73,0.72,0.73,278100
1611795600,0.725,0.73,0.715,0.715,275100
1611882000,0.735,0.735,0.72,0.725,186400
1612141200,0.72,0.72,0.71,0.72,674600
1612227600,0.71,0.715,0.71,0.715,26200
1612314000,0.715,0.725,0.715,0.715,194400
1612400400,0.72,0.72,0.715,0.715,312200
1612486800,0.72,0.725,0.72,0.72,256800
1612746000,0.72,0.73,0.715,0.715,454400
1612832400,0.72,0.725,0.715,0.72,311200
1612918800,0.72,0.73,0.72,0.72,110300
1613005200,0.72,0.725,0.715,0.715,73300
1613350800,0.715,0.725,0.715,0.725,235900
1613437200,0.725,0.725,0.72,0.725,180700
1613523600,0.72,0.725,0.72,0.725,50400
1613610000,0.725,0.725,0.72,0.725,112800
1613696400,0.72,0.725,0.72,0.72,315700
