snapshot_ts,parent_event_id,fomc_decision_date,market_type,is_sparse_ctf,days_to_next_fomc,expected_bps,p_no_change,margin_over_second,n_brackets,modal_prob,modal_outcome_bps,modal_direction,distance_from_uniform
2023-03-21,901498,2023-03-22,CTF,False,1,18.5,0.241019,0.508981,4,0.75,25.0,hike,0.5
2023-03-22,901498,2023-03-22,CTF,False,0,20.25,0.16,0.67,4,0.83,25.0,hike,0.58
2023-03-23,901497,2023-05-03,CTF,False,41,12.75,,,4,0.51,25.0,hike,0.26
2023-03-24,901497,2023-05-03,CTF,False,40,12.25,,0.4,4,0.44,25.0,hike,0.19
2023-03-25,901497,2023-05-03,CTF,False,39,8.75,0.69,0.33,4,0.69,0.0,hold,0.44
2023-03-26,901497,2023-05-03,CTF,False,38,8.25,0.69,0.35,4,0.69,0.0,hold,0.44
2023-03-27,901497,2023-05-03,CTF,False,37,9.0,0.69,0.36,4,0.69,0.0,hold,0.44
2023-03-28,901497,2023-05-03,CTF,False,36,12.0653,0.69,0.197389,4,0.69,0.0,hold,0.44
2023-03-29,901497,2023-05-03,CTF,False,35,12.0653,0.69,0.197389,4,0.69,0.0,hold,0.44
2023-03-30,901497,2023-05-03,CTF,False,34,13.25,0.69,0.15,4,0.69,0.0,hold,0.44
2023-03-31,901497,2023-05-03,CTF,False,33,15.0,0.41,0.13,4,0.54,25.0,hike,0.29
2023-04-01,901497,2023-05-03,CTF,False,32,11.3057,0.41,0.01777,4,0.41,0.0,hold,0.16
2023-04-02,901497,2023-05-03,CTF,False,31,14.0,0.37,0.17,4,0.54,25.0,hike,0.29
2023-04-03,901497,2023-05-03,CTF,False,30,14.5156,0.54,0.030625,4,0.570625,25.0,hike,0.320625
2023-04-04,901497,2023-05-03,CTF,False,29,15.0,0.505364,0.084636,4,0.59,25.0,hike,0.34
2023-04-05,901497,2023-05-03,CTF,False,28,13.75,0.56,0.02,4,0.56,0.0,hold,0.31
2023-04-06,901497,2023-05-03,CTF,False,27,11.5,0.56,0.11,4,0.56,0.0,hold,0.31
2023-04-07,901497,2023-05-03,CTF,False,26,12.25,0.5,0.02,4,0.5,0.0,hold,0.25
2023-04-08,901497,2023-05-03,CTF,False,25,15.7562,0.3,0.320248,4,0.620248,25.0,hike,0.370248
2023-04-09,901497,2023-05-03,CTF,False,24,16.0,0.4,0.219999,4,0.619999,25.0,hike,0.369999
2023-04-10,901497,2023-05-03,CTF,False,23,15.75,0.29,0.32,4,0.61,25.0,hike,0.36
2023-04-11,901497,2023-05-03,CTF,False,22,16.3366,0.4,0.253465,4,0.653465,25.0,hike,0.403465
2023-04-12,901497,2023-05-03,CTF,False,21,16.75,0.36,0.28,4,0.64,25.0,hike,0.39
2023-04-13,901497,2023-05-03,CTF,False,20,17.75,0.22,0.48,4,0.7,25.0,hike,0.45
2023-04-14,901497,2023-05-03,CTF,False,19,17.7371,0.3,0.39,4,0.69,25.0,hike,0.44
2023-04-15,901497,2023-05-03,CTF,False,18,19.2371,0.22,0.53,4,0.75,25.0,hike,0.5
2023-04-16,901497,2023-05-03,CTF,False,17,18.2371,0.22,0.49,4,0.71,25.0,hike,0.46
2023-04-17,901497,2023-05-03,CTF,False,16,21.4871,0.12,0.72,4,0.84,25.0,hike,0.59
2023-04-18,901497,2023-05-03,CTF,False,15,23.1,0.2,0.694,4,0.894,25.0,hike,0.644
2023-04-19,901497,2023-05-03,CTF,False,14,23.75,0.19,0.73,4,0.92,25.0,hike,0.67
2023-04-20,901497,2023-05-03,CTF,False,13,24.5,0.13,0.82,4,0.95,25.0,hike,0.7
2023-04-21,901497,2023-05-03,CTF,False,12,23.875,0.03,0.915,4,0.945,25.0,hike,0.695
2023-04-22,901497,2023-05-03,CTF,False,11,24.25,0.12,0.84,4,0.96,25.0,hike,0.71
2023-04-23,901497,2023-05-03,CTF,False,10,23.75,0.12,0.82,4,0.94,25.0,hike,0.69
2023-04-24,901497,2023-05-03,CTF,False,9,24.75,0.09,0.87,4,0.96,25.0,hike,0.71
2023-04-25,901497,2023-05-03,CTF,False,8,25.3247,0.09,0.85,4,0.94,25.0,hike,0.69
2023-04-26,901497,2023-05-03,CTF,False,7,22.75,0.09,0.81,4,0.9,25.0,hike,0.65
2023-04-27,901497,2023-05-03,CTF,False,6,22.25,0.12,0.74,4,0.86,25.0,hike,0.61
2023-04-28,901497,2023-05-03,CTF,False,5,22.25,0.06,0.8,4,0.86,25.0,hike,0.61
2023-04-29,901497,2023-05-03,CTF,False,4,24.25,0.06,0.88,4,0.94,25.0,hike,0.69
2023-04-30,901497,2023-05-03,CTF,False,3,24.25,0.06,0.88,4,0.94,25.0,hike,0.69
2023-05-01,901497,2023-05-03,CTF,False,2,24.75,0.04,0.92,4,0.96,25.0,hike,0.71
2023-05-02,901497,2023-05-03,CTF,False,1,25.25,0.02,0.96,4,0.98,25.0,hike,0.73
2023-05-03,901497,2023-05-03,CTF,False,0,23.5,0.05,0.88,4,0.93,25.0,hike,0.68
2023-05-04,901796,2023-06-14,CTF,True,41,1.0,,,4,0.02,50.0,hike,-0.23
2023-05-05,901796,2023-06-14,CTF,False,40,-0.75,0.75,0.7,4,0.75,0.0,hold,0.5
2023-05-06,901796,2023-06-14,CTF,False,39,-0.5,0.77,0.73,4,0.77,0.0,hold,0.52
2023-05-07,901796,2023-06-14,CTF,False,38,5.2045,0.77,0.551818,4,0.77,0.0,hold,0.52
2023-05-08,901796,2023-06-14,CTF,False,37,5.4545,0.77,0.551818,4,0.77,0.0,hold,0.52
2023-05-09,901796,2023-06-14,CTF,False,36,4.3152,0.8,0.617391,4,0.8,0.0,hold,0.55
2023-05-10,901796,2023-06-14,CTF,False,35,3.5,0.83,0.68,4,0.83,0.0,hold,0.58
2023-05-11,901796,2023-06-14,CTF,False,34,2.25,0.86,0.76,4,0.86,0.0,hold,0.61
2023-05-12,901796,2023-06-14,CTF,False,33,1.75,0.88,0.8,4,0.88,0.0,hold,0.63
2023-05-13,901796,2023-06-14,CTF,False,32,3.75,0.84,0.66,4,0.84,0.0,hold,0.59
2023-05-14,901796,2023-06-14,CTF,False,31,3.25,0.84,0.68,4,0.84,0.0,hold,0.59
2023-05-15,901796,2023-06-14,CTF,False,30,3.25,0.84,0.68,4,0.84,0.0,hold,0.59
2023-05-16,901796,2023-06-14,CTF,False,29,4.25,0.84,0.64,4,0.84,0.0,hold,0.59
2023-05-17,901796,2023-06-14,CTF,False,28,4.25,0.82,0.62,4,0.82,0.0,hold,0.57
2023-05-18,901796,2023-06-14,CTF,False,27,3.75,0.83,0.65,4,0.83,0.0,hold,0.58
2023-05-19,901796,2023-06-14,CTF,False,26,7.0,0.71,0.42,4,0.71,0.0,hold,0.46
2023-05-20,901796,2023-06-14,CTF,False,25,6.0,0.77,0.52,4,0.77,0.0,hold,0.52
2023-05-21,901796,2023-06-14,CTF,False,24,8.5,0.79,0.44,4,0.79,0.0,hold,0.54
2023-05-22,901796,2023-06-14,CTF,False,23,8.5,0.82,0.47,4,0.82,0.0,hold,0.57
2023-05-23,901796,2023-06-14,CTF,False,22,5.0,0.79,0.58,4,0.79,0.0,hold,0.54
2023-05-24,901796,2023-06-14,CTF,False,21,4.75,0.78,0.58,4,0.78,0.0,hold,0.53
2023-05-25,901796,2023-06-14,CTF,False,20,6.5,0.77,0.5,4,0.77,0.0,hold,0.52
2023-05-26,901796,2023-06-14,CTF,True,19,7.25,0.15,0.15,4,0.3,25.0,hike,0.05
2023-05-27,901796,2023-06-14,CTF,False,18,8.2626,0.38,0.18,4,0.56,25.0,hike,0.31
2023-05-28,901796,2023-06-14,CTF,False,17,15.75,0.38,0.24,4,0.62,25.0,hike,0.37
2023-05-29,901796,2023-06-14,CTF,False,16,15.9525,0.46,0.144098,4,0.604098,25.0,hike,0.354098
2023-05-30,901796,2023-06-14,CTF,False,15,17.8466,0.43,0.249866,4,0.679866,25.0,hike,0.429866
2023-05-31,901796,2023-06-14,CTF,False,14,17.6,0.37,0.28,4,0.65,25.0,hike,0.4
2023-06-01,901796,2023-06-14,CTF,False,13,8.85,0.72,0.42,4,0.72,0.0,hold,0.47
2023-06-02,901796,2023-06-14,CTF,False,12,7.25,0.73,0.45,4,0.73,0.0,hold,0.48
2023-06-03,901796,2023-06-14,CTF,False,11,5.25,0.8,0.6,4,0.8,0.0,hold,0.55
2023-06-04,901796,2023-06-14,CTF,False,10,5.25,0.81,0.61,4,0.81,0.0,hold,0.56
2023-06-05,901796,2023-06-14,CTF,False,9,5.75,0.8,0.58,4,0.8,0.0,hold,0.55
2023-06-06,901796,2023-06-14,CTF,False,8,5.6926,0.78,0.562297,4,0.78,0.0,hold,0.53
2023-06-07,901796,2023-06-14,CTF,False,7,5.6926,0.78,0.562297,4,0.78,0.0,hold,0.53
2023-06-08,901796,2023-06-14,CTF,False,6,5.75,0.78,0.56,4,0.78,0.0,hold,0.53
2023-06-09,901796,2023-06-14,CTF,False,5,5.25,0.78,0.58,4,0.78,0.0,hold,0.53
2023-06-10,901796,2023-06-14,CTF,False,4,5.25,0.82,0.62,4,0.82,0.0,hold,0.57
2023-06-11,901796,2023-06-14,CTF,False,3,4.75,0.811876,0.631876,4,0.811876,0.0,hold,0.561876
2023-06-12,901796,2023-06-14,CTF,False,2,4.7242,0.82,0.641031,4,0.82,0.0,hold,0.57
2023-06-13,901796,2023-06-14,CTF,False,1,6.0,0.819062,0.589062,4,0.819062,0.0,hold,0.569062
2023-06-14,901796,2023-06-14,CTF,False,0,1.75,0.96,0.9,4,0.96,0.0,hold,0.71
2023-06-15,902049,2023-07-26,CTF,True,41,-0.25,0.31,0.3,3,0.31,0.0,hold,-0.023333
2023-06-16,902049,2023-07-26,CTF,False,40,13.5,0.29,0.26,3,0.55,25.0,hike,0.216667
2023-06-17,902049,2023-07-26,CTF,False,39,18.0,0.31,0.42,3,0.73,25.0,hike,0.396667
2023-06-18,902049,2023-07-26,CTF,False,38,18.0,0.31,0.42,3,0.73,25.0,hike,0.396667
2023-06-19,902049,2023-07-26,CTF,False,37,18.25,0.26,0.48,3,0.74,25.0,hike,0.406667
2023-06-20,902049,2023-07-26,CTF,False,36,17.5,0.36,0.36,3,0.72,25.0,hike,0.386667
2023-06-21,902049,2023-07-26,CTF,False,35,17.5,0.31,0.41,3,0.72,25.0,hike,0.386667
2023-06-22,902049,2023-07-26,CTF,False,34,17.75,0.28,0.45,3,0.73,25.0,hike,0.396667
2023-06-23,902049,2023-07-26,CTF,False,33,17.25,0.27,0.44,3,0.71,25.0,hike,0.376667
2023-06-24,902049,2023-07-26,CTF,False,32,17.75,0.27,0.46,3,0.73,25.0,hike,0.396667
2023-06-25,902049,2023-07-26,CTF,False,31,17.25,0.28,0.44,3,0.72,25.0,hike,0.386667
2023-06-26,902049,2023-07-26,CTF,False,30,17.0,0.27,0.44,3,0.71,25.0,hike,0.376667
2023-06-27,902049,2023-07-26,CTF,False,29,17.75,0.27,0.45,3,0.72,25.0,hike,0.386667
2023-06-28,902049,2023-07-26,CTF,False,28,17.25,0.27,0.44,3,0.71,25.0,hike,0.376667
2023-06-29,902049,2023-07-26,CTF,False,27,17.9999,0.25,0.489995,3,0.739995,25.0,hike,0.406662
2023-06-30,902049,2023-07-26,CTF,False,26,20.0,0.19,0.63,3,0.82,25.0,hike,0.486667
2023-07-01,902049,2023-07-26,CTF,False,25,21.0,0.16,0.69,3,0.85,25.0,hike,0.516667
2023-07-02,902049,2023-07-26,CTF,False,24,21.25,0.13,0.73,3,0.86,25.0,hike,0.526667
2023-07-03,902049,2023-07-26,CTF,False,23,21.25,0.13,0.73,3,0.86,25.0,hike,0.526667
2023-07-04,902049,2023-07-26,CTF,False,22,20.5,0.15,0.69,3,0.84,25.0,hike,0.506667
2023-07-05,902049,2023-07-26,CTF,False,21,20.75,0.17156,0.67844,3,0.85,25.0,hike,0.516667
2023-07-06,902049,2023-07-26,CTF,False,20,20.5,0.13,0.71,3,0.84,25.0,hike,0.506667
2023-07-07,902049,2023-07-26,CTF,False,19,23.25,0.06,0.89,3,0.95,25.0,hike,0.616667
2023-07-08,902049,2023-07-26,CTF,False,18,23.0,0.06,0.88,3,0.94,25.0,hike,0.606667
2023-07-09,902049,2023-07-26,CTF,False,17,23.0,0.07,0.87,3,0.94,25.0,hike,0.606667
2023-07-10,902049,2023-07-26,CTF,False,16,23.0,0.07,0.87,3,0.94,25.0,hike,0.606667
2023-07-11,902049,2023-07-26,CTF,False,15,22.75,0.07,0.86,3,0.93,25.0,hike,0.596667
2023-07-12,902049,2023-07-26,CTF,False,14,22.5,0.06,0.86,3,0.92,25.0,hike,0.586667
2023-07-13,902049,2023-07-26,CTF,False,13,22.4393,0.07,0.88,3,0.95,25.0,hike,0.616667
2023-07-14,902049,2023-07-26,CTF,False,12,21.9393,0.069929,0.860071,3,0.93,25.0,hike,0.596667
2023-07-15,902049,2023-07-26,CTF,False,11,23.75,0.05,0.91,3,0.96,25.0,hike,0.626667
2023-07-16,902049,2023-07-26,CTF,False,10,23.5,0.068124,0.881876,3,0.95,25.0,hike,0.616667
2023-07-17,902049,2023-07-26,CTF,False,9,23.5,0.04,0.92,3,0.96,25.0,hike,0.626667
2023-07-18,902049,2023-07-26,CTF,False,8,23.0,0.05,0.89,3,0.94,25.0,hike,0.606667
2023-07-19,902049,2023-07-26,CTF,False,7,23.75,0.01,0.95,3,0.97,25.0,hike,0.636667
2023-07-20,902049,2023-07-26,CTF,False,6,23.75,0.01,0.95,3,0.97,25.0,hike,0.636667
2023-07-21,902049,2023-07-26,CTF,False,5,23.75,0.02,0.95,3,0.97,25.0,hike,0.636667
2023-07-22,902049,2023-07-26,CTF,False,4,23.5,0.03,0.93,3,0.96,25.0,hike,0.626667
2023-07-23,902049,2023-07-26,CTF,False,3,23.75,0.03,0.93,3,0.96,25.0,hike,0.626667
2023-07-24,902049,2023-07-26,CTF,False,2,24.0,0.03,0.94,3,0.97,25.0,hike,0.636667
2023-07-25,902049,2023-07-26,CTF,False,1,24.25,0.03,0.95,3,0.98,25.0,hike,0.646667
2023-07-26,902049,2023-07-26,CTF,False,0,24.0,0.034783,0.935217,3,0.97,25.0,hike,0.636667
2023-07-28,902233,2023-09-20,CTF,False,54,6.0,0.77,0.53,2,0.77,0.0,hold,0.27
2023-07-29,902233,2023-09-20,CTF,False,53,5.5,0.77,0.55,2,0.77,0.0,hold,0.27
2023-07-30,902233,2023-09-20,CTF,False,52,5.7499,0.76,0.530002,2,0.76,0.0,hold,0.26
2023-07-31,902233,2023-09-20,CTF,False,51,5.25,0.76,0.55,2,0.76,0.0,hold,0.26
2023-08-01,902233,2023-09-20,CTF,False,50,5.6468,0.770002,0.544131,2,0.770002,0.0,hold,0.270002
2023-08-02,902233,2023-09-20,CTF,False,49,5.75,0.82,0.59,2,0.82,0.0,hold,0.32
2023-08-03,902233,2023-09-20,CTF,False,48,5.75,0.82,0.59,2,0.82,0.0,hold,0.32
2023-08-04,902233,2023-09-20,CTF,False,47,4.75,0.82,0.63,2,0.82,0.0,hold,0.32
2023-08-05,902233,2023-09-20,CTF,False,46,3.75,0.82,0.67,2,0.82,0.0,hold,0.32
2023-08-06,902233,2023-09-20,CTF,False,45,3.75,0.82,0.67,2,0.82,0.0,hold,0.32
2023-08-07,902233,2023-09-20,CTF,False,44,3.75,0.841261,0.691261,2,0.841261,0.0,hold,0.341261
2023-08-08,902233,2023-09-20,CTF,False,43,4.5,0.85,0.67,2,0.85,0.0,hold,0.35
2023-08-09,902233,2023-09-20,CTF,False,42,3.75,0.81,0.66,2,0.81,0.0,hold,0.31
2023-08-10,902233,2023-09-20,CTF,False,41,3.75,0.81,0.66,2,0.81,0.0,hold,0.31
2023-08-11,902233,2023-09-20,CTF,False,40,2.0,0.89,0.81,2,0.89,0.0,hold,0.39
2023-08-12,902233,2023-09-20,CTF,False,39,3.25,0.88,0.75,2,0.88,0.0,hold,0.38
2023-08-13,902233,2023-09-20,CTF,False,38,3.25,0.870001,0.740001,2,0.870001,0.0,hold,0.370001
2023-08-14,902233,2023-09-20,CTF,False,37,3.25,0.870001,0.740001,2,0.870001,0.0,hold,0.370001
2023-08-15,902233,2023-09-20,CTF,False,36,3.0,0.91,0.79,2,0.91,0.0,hold,0.41
2023-08-16,902233,2023-09-20,CTF,False,35,2.5,0.91,0.81,2,0.91,0.0,hold,0.41
2023-08-17,902233,2023-09-20,CTF,False,34,3.0,0.91,0.79,2,0.91,0.0,hold,0.41
2023-08-18,902233,2023-09-20,CTF,False,33,2.75,0.91,0.8,2,0.91,0.0,hold,0.41
2023-08-19,902233,2023-09-20,CTF,False,32,2.25,0.88,0.79,2,0.88,0.0,hold,0.38
2023-08-20,902233,2023-09-20,CTF,False,31,2.25,0.88,0.79,2,0.88,0.0,hold,0.38
2023-08-21,902233,2023-09-20,CTF,False,30,3.0,0.88,0.76,2,0.88,0.0,hold,0.38
2023-08-22,902233,2023-09-20,CTF,False,29,3.0,0.88,0.76,2,0.88,0.0,hold,0.38
2023-08-23,902233,2023-09-20,CTF,False,28,3.0,0.88,0.76,2,0.88,0.0,hold,0.38
2023-08-24,902233,2023-09-20,CTF,False,27,2.5,0.84,0.74,2,0.84,0.0,hold,0.34
2023-08-25,902233,2023-09-20,CTF,False,26,3.6653,0.89,0.743386,2,0.89,0.0,hold,0.39
2023-08-26,902233,2023-09-20,CTF,False,25,2.75,0.87,0.76,2,0.87,0.0,hold,0.37
2023-08-27,902233,2023-09-20,CTF,False,24,2.75,0.89,0.78,2,0.89,0.0,hold,0.39
2023-08-28,902233,2023-09-20,CTF,False,23,3.75,0.86,0.71,2,0.86,0.0,hold,0.36
2023-08-29,902233,2023-09-20,CTF,False,22,4.75,0.87,0.68,2,0.87,0.0,hold,0.37
2023-08-30,902233,2023-09-20,CTF,False,21,2.75,0.86,0.75,2,0.86,0.0,hold,0.36
2023-08-31,902233,2023-09-20,CTF,False,20,1.8063,0.93,0.857747,2,0.93,0.0,hold,0.43
2023-09-01,902233,2023-09-20,CTF,False,19,1.8063,0.93,0.857747,2,0.93,0.0,hold,0.43
2023-09-02,902233,2023-09-20,CTF,False,18,1.5,0.97,0.91,2,0.97,0.0,hold,0.47
2023-09-03,902233,2023-09-20,CTF,False,17,2.25,0.97,0.88,2,0.97,0.0,hold,0.47
2023-09-04,902233,2023-09-20,CTF,False,16,2.25,0.87,0.78,2,0.87,0.0,hold,0.37
2023-09-05,902233,2023-09-20,CTF,False,15,2.25,0.96,0.87,2,0.96,0.0,hold,0.46
2023-09-06,902233,2023-09-20,CTF,False,14,2.25,0.96,0.87,2,0.96,0.0,hold,0.46
2023-09-07,902233,2023-09-20,CTF,False,13,2.0639,0.95,0.867445,2,0.95,0.0,hold,0.45
2023-09-08,902233,2023-09-20,CTF,False,12,2.0639,0.96,0.877445,2,0.96,0.0,hold,0.46
2023-09-09,902233,2023-09-20,CTF,False,11,2.0639,0.97,0.887445,2,0.97,0.0,hold,0.47
2023-09-10,902233,2023-09-20,CTF,False,10,2.0639,0.95,0.867445,2,0.95,0.0,hold,0.45
2023-09-11,902233,2023-09-20,CTF,False,9,0.45,0.91,0.892,2,0.91,0.0,hold,0.41
2023-09-12,902233,2023-09-20,CTF,False,8,0.75,0.97,0.94,2,0.97,0.0,hold,0.47
2023-09-13,902233,2023-09-20,CTF,False,7,1.125,0.96,0.915,2,0.96,0.0,hold,0.46
2023-09-14,902233,2023-09-20,CTF,False,6,0.975,0.962,0.923,2,0.962,0.0,hold,0.462
2023-09-15,902233,2023-09-20,CTF,False,5,0.8696,0.965,0.930217,2,0.965,0.0,hold,0.465
2023-09-16,902233,2023-09-20,CTF,False,4,0.75,0.962,0.932,2,0.962,0.0,hold,0.462
2023-09-17,902233,2023-09-20,CTF,False,3,0.75,0.98,0.95,2,0.98,0.0,hold,0.48
2023-09-18,902233,2023-09-20,CTF,False,2,1.7593,0.975,0.90463,2,0.975,0.0,hold,0.475
2023-09-19,902233,2023-09-20,CTF,False,1,1.25,0.965,0.915,2,0.965,0.0,hold,0.465
2023-09-20,902233,2023-09-20,CTF,False,0,1.1453,0.98,0.934189,2,0.98,0.0,hold,0.48
2023-09-21,902512,2023-11-01,CTF,True,41,8.75,,,2,0.35,25.0,hike,-0.15
2023-09-22,902512,2023-11-01,CTF,True,40,8.75,,,2,0.35,25.0,hike,-0.15
2023-09-23,902512,2023-11-01,CTF,False,39,8.75,0.97,0.62,2,0.97,0.0,hold,0.47
2023-09-24,902512,2023-11-01,CTF,False,38,5.0,0.8,0.6,2,0.8,0.0,hold,0.3
2023-09-25,902512,2023-11-01,CTF,False,37,5.0,0.8,0.6,2,0.8,0.0,hold,0.3
2023-09-26,902512,2023-11-01,CTF,False,36,5.0,0.8,0.6,2,0.8,0.0,hold,0.3
2023-09-27,902512,2023-11-01,CTF,False,35,5.0,0.81,0.61,2,0.81,0.0,hold,0.31
2023-09-28,902512,2023-11-01,CTF,False,34,5.0,0.83,0.63,2,0.83,0.0,hold,0.33
2023-09-29,902512,2023-11-01,CTF,False,33,4.25,0.83,0.66,2,0.83,0.0,hold,0.33
2023-09-30,902512,2023-11-01,CTF,False,32,3.5,0.89,0.75,2,0.89,0.0,hold,0.39
2023-10-01,902512,2023-11-01,CTF,False,31,2.75,0.92,0.81,2,0.92,0.0,hold,0.42
2023-10-02,902512,2023-11-01,CTF,False,30,2.75,0.84,0.73,2,0.84,0.0,hold,0.34
2023-10-03,902512,2023-11-01,CTF,False,29,5.5,0.78,0.56,2,0.78,0.0,hold,0.28
2023-10-04,902512,2023-11-01,CTF,False,28,6.625,0.7,0.435,2,0.7,0.0,hold,0.2
2023-10-05,902512,2023-11-01,CTF,False,27,5.0,0.8,0.6,2,0.8,0.0,hold,0.3
2023-10-06,902512,2023-11-01,CTF,False,26,4.75,0.8,0.61,2,0.8,0.0,hold,0.3
2023-10-07,902512,2023-11-01,CTF,False,25,6.0,0.76,0.52,2,0.76,0.0,hold,0.26
2023-10-08,902512,2023-11-01,CTF,False,24,6.0,0.76,0.52,2,0.76,0.0,hold,0.26
2023-10-09,902512,2023-11-01,CTF,False,23,6.0,0.76,0.52,2,0.76,0.0,hold,0.26
2023-10-10,902512,2023-11-01,CTF,False,22,4.0,0.93,0.77,2,0.93,0.0,hold,0.43
2023-10-11,902512,2023-11-01,CTF,False,21,2.0,0.9,0.82,2,0.9,0.0,hold,0.4
2023-10-12,902512,2023-11-01,CTF,False,20,3.8674,0.9,0.745304,2,0.9,0.0,hold,0.4
2023-10-13,902512,2023-11-01,CTF,False,19,0.75,0.924862,0.894862,2,0.924862,0.0,hold,0.424862
2023-10-14,902512,2023-11-01,CTF,False,18,0.75,0.97,0.94,2,0.97,0.0,hold,0.47
2023-10-15,902512,2023-11-01,CTF,False,17,0.75,0.97,0.94,2,0.97,0.0,hold,0.47
2023-10-16,902512,2023-11-01,CTF,False,16,1.0,0.96,0.92,2,0.96,0.0,hold,0.46
2023-10-17,902512,2023-11-01,CTF,False,15,1.7308,0.97,0.900769,2,0.97,0.0,hold,0.47
2023-10-18,902512,2023-11-01,CTF,False,14,2.0,0.949,0.869,2,0.949,0.0,hold,0.449
2023-10-19,902512,2023-11-01,CTF,False,13,2.125,0.97,0.885,2,0.97,0.0,hold,0.47
2023-10-20,902512,2023-11-01,CTF,False,12,1.45,0.97,0.912,2,0.97,0.0,hold,0.47
2023-10-21,902512,2023-11-01,CTF,False,11,1.45,0.97,0.912,2,0.97,0.0,hold,0.47
2023-10-22,902512,2023-11-01,CTF,False,10,1.45,0.94,0.882,2,0.94,0.0,hold,0.44
2023-10-23,902512,2023-11-01,CTF,False,9,1.45,0.96,0.902,2,0.96,0.0,hold,0.46
2023-10-24,902512,2023-11-01,CTF,False,8,1.45,0.97,0.912,2,0.97,0.0,hold,0.47
2023-10-25,902512,2023-11-01,CTF,False,7,1.45,0.97,0.912,2,0.97,0.0,hold,0.47
2023-10-26,902512,2023-11-01,CTF,False,6,0.75,0.97,0.94,2,0.97,0.0,hold,0.47
2023-10-27,902512,2023-11-01,CTF,False,5,0.75,0.97,0.94,2,0.97,0.0,hold,0.47
2023-10-28,902512,2023-11-01,CTF,False,4,0.8571,0.97,0.935714,2,0.97,0.0,hold,0.47
2023-10-29,902512,2023-11-01,CTF,False,3,0.75,0.97,0.94,2,0.97,0.0,hold,0.47
2023-10-30,902512,2023-11-01,CTF,False,2,0.75,0.97,0.94,2,0.97,0.0,hold,0.47
2023-10-31,902512,2023-11-01,CTF,False,1,1.4444,0.95,0.892222,2,0.95,0.0,hold,0.45
2023-11-01,902512,2023-11-01,CTF,False,0,0.75,0.96,0.93,2,0.96,0.0,hold,0.46
2023-11-02,902721,2023-12-13,CTF,True,41,3.5,,,2,0.14,25.0,hike,-0.36
2023-11-03,902721,2023-12-13,CTF,False,40,3.5,0.93,0.79,2,0.93,0.0,hold,0.43
2023-11-04,902721,2023-12-13,CTF,False,39,1.5,0.94,0.88,2,0.94,0.0,hold,0.44
2023-11-05,902721,2023-12-13,CTF,False,38,1.5,0.94,0.88,2,0.94,0.0,hold,0.44
2023-11-06,902721,2023-12-13,CTF,False,37,1.5,0.94,0.88,2,0.94,0.0,hold,0.44
2023-11-07,902721,2023-12-13,CTF,False,36,1.25,0.94,0.89,2,0.94,0.0,hold,0.44
2023-11-08,902721,2023-12-13,CTF,False,35,1.25,0.94,0.89,2,0.94,0.0,hold,0.44
2023-11-09,902721,2023-12-13,CTF,False,34,1.5,0.94,0.88,2,0.94,0.0,hold,0.44
2023-11-10,902721,2023-12-13,CTF,False,33,1.5,0.94,0.88,2,0.94,0.0,hold,0.44
2023-11-11,902721,2023-12-13,CTF,False,32,2.25,0.91,0.82,2,0.91,0.0,hold,0.41
2023-11-12,902721,2023-12-13,CTF,False,31,2.25,0.94,0.85,2,0.94,0.0,hold,0.44
2023-11-13,902721,2023-12-13,CTF,False,30,1.5,0.94,0.88,2,0.94,0.0,hold,0.44
2023-11-14,902721,2023-12-13,CTF,False,29,1.5,0.94,0.88,2,0.94,0.0,hold,0.44
2023-11-15,902721,2023-12-13,CTF,False,28,0.75,0.97,0.94,2,0.97,0.0,hold,0.47
2023-11-16,902721,2023-12-13,CTF,False,27,0.25,0.99,0.98,2,0.99,0.0,hold,0.49
2023-11-17,902721,2023-12-13,CTF,False,26,0.25,0.99,0.98,2,0.99,0.0,hold,0.49
2023-11-18,902721,2023-12-13,CTF,False,25,0.25,0.99,0.98,2,0.99,0.0,hold,0.49
2023-11-19,902721,2023-12-13,CTF,False,24,0.25,0.995,0.985,2,0.995,0.0,hold,0.495
2023-11-20,902721,2023-12-13,CTF,False,23,0.25,0.995,0.985,2,0.995,0.0,hold,0.495
2023-11-21,902721,2023-12-13,CTF,False,22,0.25,0.98,0.97,2,0.98,0.0,hold,0.48
2023-11-22,902721,2023-12-13,CTF,False,21,0.25,0.98,0.97,2,0.98,0.0,hold,0.48
2023-11-23,902721,2023-12-13,CTF,False,20,0.3,0.988,0.976,2,0.988,0.0,hold,0.488
2023-11-24,902721,2023-12-13,CTF,False,19,0.5,0.988,0.968,2,0.988,0.0,hold,0.488
2023-11-25,902721,2023-12-13,CTF,False,18,0.5,0.988,0.968,2,0.988,0.0,hold,0.488
2023-11-26,902721,2023-12-13,CTF,False,17,0.5,0.988,0.968,2,0.988,0.0,hold,0.488
2023-11-27,902721,2023-12-13,CTF,False,16,0.3,0.988,0.976,2,0.988,0.0,hold,0.488
2023-11-28,902721,2023-12-13,CTF,False,15,0.3,0.988,0.976,2,0.988,0.0,hold,0.488
2023-11-29,902721,2023-12-13,CTF,False,14,0.75,0.987,0.957,2,0.987,0.0,hold,0.487
2023-11-30,902721,2023-12-13,CTF,False,13,0.75,0.98,0.95,2,0.98,0.0,hold,0.48
